episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration
2.43999994546175,0.119999997317791,0.687591338208078,129.472336592898,7772,13,52298064,0,52298064,False,407893,52
2.55999994277954,0.119999997317791,0.680435692816618,125.957055214724,7987,13,53303796,0,53303796,False,415880,53
2.47999994456768,0.119999997317791,0.678403509522258,130.33069845795,7717,13,54309528,0,54309528,False,423597,54
2.43999994546175,0.119999997317791,0.689213352204135,129.219023136247,7780,13,55315260,0,55315260,False,431377,55
2.47999994456768,0.119999997317791,0.669605959794922,129.534123100695,7766,13,56320992,0,56320992,False,439143,56
2.71999993920326,0.119999997317791,0.675114099407027,128.246079306388,7843,13,57326724,0,57326724,False,446986,57
2.27999994903803,0.079999998211861,0.681299383671887,128.580892697276,7819,13,58332456,0,58332456,False,454805,58
2.59999994188547,0.119999997317791,0.680990744532264,129.130390143737,7792,13,59338188,0,59338188,False,462597,59
2.35999994724989,0.119999997317791,0.677411809268714,127.603019538188,7882,13,60343920,0,60343920,False,470479,60
2.43999994546175,0.119999997317791,0.685360390772372,127.555456852792,7880,13,61349652,0,61349652,False,478359,61
2.55999994277954,0.079999998211861,0.679682768128448,128.683550780251,7818,13,62355384,0,62355384,False,486177,62
2.39999994635582,0.119999997317791,0.680015395099688,129.13843585463,7787,13,63361116,0,63361116,False,493964,63
2.39999994635582,0.079999998211861,0.680708131032582,129.05798588839,7795,13,64366848,0,64366848,False,501759,64
2.51999994367361,0.119999997317791,0.674723432065033,126.682751669396,7937,13,65372580,0,65372580,False,509696,65
2.59999994188547,0.079999998211861,0.684940264232958,127.799491740788,7870,13,66378312,0,66378312,False,517566,66
2.59999994188547,0.119999997317791,0.684095722582045,128.720081914757,7813,13,67384044,0,67384044,False,525379,67
2.27999994903803,0.079999998211861,0.681614765832806,127.313718046064,7902,13,68389776,0,68389776,False,533281,68
2.71999993920326,0.119999997317791,0.678980810972097,129.420023163042,7771,13,69395508,0,69395508,False,541052,69
2.59999994188547,0.119999997317791,0.689343951661681,129.322227939285,7774,13,70401240,0,70401240,False,548826,70
2.6399999409914,0.119999997317791,0.681641718557752,128.608362102033,7821,13,71406972,0,71406972,False,556647,71
2.59999994188547,0.119999997317791,0.665196038761864,127.179736908677,7906,13,72412704,0,72412704,False,564553,72
2.75999993830919,0.119999997317791,0.678575454104963,129.302005656981,7778,13,73418436,0,73418436,False,572331,73
2.43999994546175,0.119999997317791,0.684252681161847,129.188238315357,7788,13,74424168,0,74424168,False,580119,74
2.51999994367361,0.119999997317791,0.681734306742696,126.448912906874,7957,13,75429900,0,75429900,False,588076,75
2.47999994456768,0.119999997317791,0.683015085834011,128.674046583056,7814,13,76435632,0,76435632,False,595890,76
2.79999993741512,0.119999997317791,0.684358436841889,128.038696537678,7856,13,77441364,0,77441364,False,603746,77
2.51999994367361,0.079999998211861,0.673727165468407,127.474011156187,7888,13,78447096,0,78447096,False,611634,78
2.47999994456768,0.119999997317791,0.682498088411224,127.121997471555,7910,13,79452828,0,79452828,False,619544,79
2.83999993652105,0.119999997317791,0.683019612312587,126.528686462003,7948,13,80458560,0,80458560,False,627492,80
2.31999994814396,0.119999997317791,0.680399984791875,128.951025641026,7800,13,81464292,0,81464292,False,635292,81
2.39999994635582,0.119999997317791,0.681934061966769,128.96139540849,7797,13,82470024,0,82470024,False,643089,82
2.55999994277954,0.119999997317791,0.677875867794812,126.882063572149,7928,13,83475756,0,83475756,False,651017,83
2.59999994188547,0.079999998211861,0.684426108623049,129.558546953497,7763,13,84481488,0,84481488,False,658780,84
2.71999993920326,0.119999997317791,0.677049457078389,127.88630293781,7863,13,85487220,0,85487220,False,666643,85
2.39999994635582,0.119999997317791,0.682097633940186,129.911392405063,7742,13,86492952,0,86492952,False,674385,86
2.47999994456768,0.079999998211861,0.679699309562282,128.12358262199,7849,13,87498684,0,87498684,False,682234,87
2.47999994456768,0.119999997317791,0.67809497842491,129.168677792041,7790,13,88504416,0,88504416,False,690024,88
2.6399999409914,0.119999997317791,0.681632637825547,129.021306635862,7791,13,89510148,0,89510148,False,697815,89
2.51999994367361,0.119999997317791,0.677212168652493,129.856866288074,7748,13,90515880,0,90515880,False,705563,90
2.51999994367361,0.119999997317791,0.690371869553011,128.520127795527,7825,13,91521612,0,91521612,False,713388,91
2.55999994277954,0.079999998211861,0.665008243298783,127.742599415576,7871,13,92527344,0,92527344,False,721259,92
2.47999994456768,0.119999997317791,0.681931832054586,128.854855239559,7806,13,93533076,0,93533076,False,729065,93
2.71999993920326,0.079999998211861,0.673991422860073,126.650843616218,7942,13,94538808,0,94538808,False,737007,94
2.35999994724989,0.119999997317791,0.675540161755556,128.926182237601,7803,13,95544540,0,95544540,False,744810,95
2.43999994546175,0.119999997317791,0.67839043926685,127.628332063976,7878,13,96550272,0,96550272,False,752688,96
2.83999993652105,0.119999997317791,0.681242733258277,129.682738171974,7757,13,97556004,0,97556004,False,760445,97
2.55999994277954,0.079999998211861,0.683903292601611,127.86679389313,7860,13,98561736,0,98561736,False,768305,98
2.67999994009733,0.119999997317791,0.676588234971426,126.620455403195,7949,13,99567468,0,99567468,False,776254,99
2.55999994277954,0.119999997317791,0.680954541773641,127.532241685707,7878,13,100573200,0,100573200,False,784132,100
2.67999994009733,0.119999997317791,0.68029849225683,129.53512609367,7772,13,101578932,0,101578932,False,791904,101
2.59999994188547,0.119999997317791,0.684160956613657,127.268666160466,7902,13,102584664,0,102584664,False,799806,102
2.35999994724989,0.119999997317791,0.664371583681969,127.228831793444,7901,13,103590396,0,103590396,False,807707,103
2.59999994188547,0.119999997317791,0.683183305350054,127.895245359776,7866,13,104596128,0,104596128,False,815573,104
2.51999994367361,0.119999997317791,0.681582424785864,128.318529862175,7836,13,105601860,0,105601860,False,823409,105
2.39999994635582,0.119999997317791,0.673604606898046,126.39248932429,7962,13,106607592,0,106607592,False,831371,106
2.91999993473291,0.079999998211861,0.685334350806035,129.795894655306,7746,13,107613324,0,107613324,False,839117,107
2.51999994367361,0.119999997317791,0.684225736998756,129.89926385122,7743,13,108619056,0,108619056,False,846860,108
2.43999994546175,0.119999997317791,0.683946706554058,130.010474589422,7733,13,109624788,0,109624788,False,854593,109
2.6399999409914,0.079999998211861,0.685973748542165,126.815464177598,7928,13,110630520,0,110630520,False,862521,110
2.67999994009733,0.079999998211861,0.681888902086468,128.772331712311,7814,13,111636252,0,111636252,False,870335,111
2.2399999499321,0.119999997317791,0.660698608383688,128.200407955125,7844,13,112641984,0,112641984,False,878179,112
2.35999994724989,0.119999997317791,0.687718294487453,128.857874519846,7810,13,113647716,0,113647716,False,885989,113
2.71999993920326,0.079999998211861,0.682604257377397,127.877161749746,7864,13,114653448,0,114653448,False,893853,114
2.71999993920326,0.119999997317791,0.684753165356151,127.941730279898,7860,13,115659180,0,115659180,False,901713,115
2.47999994456768,0.079999998211861,0.68244673799288,130.592597402597,7700,13,116664912,0,116664912,False,909413,116
2.47999994456768,0.119999997317791,0.687668672540644,129.749451683654,7751,13,117670644,0,117670644,False,917164,117
2.71999993920326,0.119999997317791,0.678031178912835,128.584121708003,7822,13,118676376,0,118676376,False,924986,118
2.43999994546175,0.119999997317791,0.685716459768828,128.474074074074,7830,13,119682108,0,119682108,False,932816,119
2.27999994903803,0.119999997317791,0.679357701139882,128.169364088187,7847,13,120687840,0,120687840,False,940663,120
2.55999994277954,0.119999997317791,0.682658180421197,127.744726810673,7870,13,121693572,0,121693572,False,948533,121
2.51999994367361,0.079999998211861,0.679994909302896,127.604999365563,7881,13,122699304,0,122699304,False,956414,122
2.59999994188547,0.119999997317791,0.682150685244981,127.030165341411,7923,13,123705036,0,123705036,False,964337,123
2.51999994367361,0.119999997317791,0.686981578157443,129.297592997812,7769,13,124710768,0,124710768,False,972106,124
2.75999993830919,0.119999997317791,0.679605921350053,128.658137154555,7816,13,125716500,0,125716500,False,979922,125
2.71999993920326,0.119999997317791,0.668265844566184,126.896960524656,7929,13,126722232,0,126722232,False,987851,126
2.35999994724989,0.119999997317791,0.681368728386156,128.477655771195,7832,13,127727964,0,127727964,False,995683,127
2.47999994456768,0.119999997317791,0.668445905120364,128.432767207253,7831,13,128733696,0,128733696,False,1003514,128
2.67999994009733,0.079999998211861,0.682931758614428,130.646523716699,7695,13,129739428,0,129739428,False,1011209,129
2.43999994546175,0.119999997317791,0.679989822199417,127.867886178862,7872,13,130745160,0,130745160,False,1019081,130
2.39999994635582,0.119999997317791,0.682693135778927,129.660776473623,7753,13,131750892,0,131750892,False,1026834,131
2.39999994635582,0.119999997317791,0.6721876864064,129.635039319324,7757,13,132756624,0,132756624,False,1034591,132
2.47999994456768,0.119999997317791,0.678729735407763,129.287477500643,7778,13,133762356,0,133762356,False,1042369,133
2.55999994277954,0.119999997317791,0.67826063132507,128.979733196511,7796,13,134768088,0,134768088,False,1050165,134
2.55999994277954,0.079999998211861,0.681510282249895,127.911517925248,7866,13,135773820,0,135773820,False,1058031,135
2.55999994277954,0.03999999910593,0.684233168562699,128.882767456759,7805,13,136779552,0,136779552,False,1065836,136
2.59999994188547,0.119999997317791,0.67857251768508,129.579103323886,7762,13,137785284,0,137785284,False,1073598,137
2.59999994188547,0.119999997317791,0.677109211545596,127.273636248576,7901,13,138791016,0,138791016,False,1081499,138
2.55999994277954,0.119999997317791,0.674712833511887,127.982299758054,7853,13,139796748,0,139796748,False,1089352,139
2.51999994367361,0.119999997317791,0.680353061420786,128.754637328899,7817,13,140802480,0,140802480,False,1097169,140
2.51999994367361,0.119999997317791,0.685339086348356,127.894897569665,7859,13,141808212,0,141808212,False,1105028,141
2.47999994456768,0.119999997317791,0.680235340444091,131.573483263598,7648,13,142813944,0,142813944,False,1112676,142
2.47999994456768,0.079999998211861,0.677460787916844,128.197578075207,7845,13,143819676,0,143819676,False,1120521,143
2.27999994903803,0.079999998211861,0.678414509833057,128.64186165452,7821,13,144825408,0,144825408,False,1128342,144
2.55999994277954,0.119999997317791,0.690111623224873,128.986783010394,7793,13,145831140,0,145831140,False,1136135,145
2.51999994367361,0.119999997317791,0.68401124078688,128.669480685597,7818,13,146836872,0,146836872,False,1143953,146
2.35999994724989,0.119999997317791,0.680171463803413,126.822594880847,7931,13,147842604,0,147842604,False,1151884,147
2.75999993830919,0.119999997317791,0.687915160914138,128.406745017885,7828,13,148848336,0,148848336,False,1159712,148
2.39999994635582,0.079999998211861,0.677184525431957,128.726900435116,7814,13,149854068,0,149854068,False,1167526,149
2.67999994009733,0.119999997317791,0.678618046561667,127.757906769973,7873,13,150859800,0,150859800,False,1175399,150
2.99999993294477,0.119999997317791,0.676232852985106,126.476549729662,7953,13,151865532,0,151865532,False,1183352,151
2.35999994724989,0.119999997317791,0.679989729705544,128.894116138957,7801,13,152871264,0,152871264,False,1191153,152
2.55999994277954,0.119999997317791,0.688274089825402,128.158705897338,7851,13,153876996,0,153876996,False,1199004,153
2.59999994188547,0.119999997317791,0.677015970657922,127.583354478559,7882,13,154882728,0,154882728,False,1206886,154
2.47999994456768,0.079999998211861,0.674446123136336,127.743521341463,7872,13,155888460,0,155888460,False,1214758,155
2.43999994546175,0.119999997317791,0.673484375681597,126.643504531722,7944,13,156894192,0,156894192,False,1222702,156
2.55999994277954,0.119999997317791,0.686372745425747,127.701054503875,7871,13,157899924,0,157899924,False,1230573,157
2.27999994903803,0.119999997317791,0.67895783923024,128.494636015326,7830,13,158905656,0,158905656,False,1238403,158
2.67999994009733,0.119999997317791,0.67169819215769,125.218625498008,8032,13,159911388,0,159911388,False,1246435,159
2.75999993830919,0.119999997317791,0.685283578135326,127.655119908641,7881,13,160917120,0,160917120,False,1254316,160
2.6399999409914,0.119999997317791,0.678984419628312,128.252360295994,7838,13,161922852,0,161922852,False,1262154,161
2.75999993830919,0.119999997317791,0.682023748649793,128.468378689153,7827,13,162928584,0,162928584,False,1269981,162
2.47999994456768,0.119999997317791,0.683054007573564,129.064160143719,7793,13,163934316,0,163934316,False,1277774,163
2.59999994188547,0.079999998211861,0.690988035435337,129.266863677245,7783,13,164940048,0,164940048,False,1285557,164
2.59999994188547,0.079999998211861,0.682848740321059,128.372431397575,7835,13,165945780,0,165945780,False,1293392,165
2.51999994367361,0.079999998211861,0.681682322755588,127.768614993647,7870,13,166951512,0,166951512,False,1301262,166
2.43999994546175,0.119999997317791,0.682742638345924,127.91693168808,7861,13,167957244,0,167957244,False,1309123,167
2.55999994277954,0.119999997317791,0.678830542854157,127.813779077158,7867,13,168962976,0,168962976,False,1316990,168
2.55999994277954,0.119999997317791,0.680205323605261,129.013988706365,7792,13,169968708,0,169968708,False,1324782,169
2.71999993920326,0.079999998211861,0.678424616009857,129.122386144965,7795,13,170974440,0,170974440,False,1332577,170
2.59999994188547,0.079999998211861,0.683226944136397,128.399668113352,7834,13,171980172,0,171980172,False,1340411,171
2.59999994188547,0.119999997317791,0.677125429253081,127.703910614525,7876,13,172985904,0,172985904,False,1348287,172
2.51999994367361,0.119999997317791,0.680706409151547,128.648963399027,7814,13,173991636,0,173991636,False,1356101,173
2.67999994009733,0.079999998211861,0.685088666580656,128.337246395304,7837,13,174997368,0,174997368,False,1363938,174
2.39999994635582,0.119999997317791,0.678275979212032,128.681289167413,7819,13,176003100,0,176003100,False,1371757,175
2.59999994188547,0.079999998211861,0.678169485033473,128.557075290809,7823,13,177008832,0,177008832,False,1379580,176
2.31999994814396,0.119999997317791,0.67531725499505,126.865775198688,7927,13,178014564,0,178014564,False,1387507,177
2.51999994367361,0.119999997317791,0.686377386363321,127.912202570302,7859,13,179020296,0,179020296,False,1395366,178
2.6399999409914,0.119999997317791,0.68140052343823,128.961908426318,7797,13,180026028,0,180026028,False,1403163,179
2.71999993920326,0.079999998211861,0.67480465259832,127.628107559614,7884,13,181031760,0,181031760,False,1411047,180
2.51999994367361,0.119999997317791,0.682737529680561,129.092064714946,7788,13,182037492,0,182037492,False,1418835,181
2.6399999409914,0.079999998211861,0.679071660677444,129.081420694961,7799,13,183043224,0,183043224,False,1426634,182
2.67999994009733,0.079999998211861,0.683832106159223,128.258323765786,7839,13,184048956,0,184048956,False,1434473,183
2.31999994814396,0.119999997317791,0.677739137033418,125.700012504689,7997,13,185054688,0,185054688,False,1442470,184
2.67999994009733,0.119999997317791,0.685452659576058,129.368827160494,7776,13,186060420,0,186060420,False,1450246,185
2.47999994456768,0.119999997317791,0.680828387149163,129.34087985593,7774,13,187066152,0,187066152,False,1458020,186
2.6399999409914,0.119999997317791,0.680898918249489,127.663534789233,7876,13,188071884,0,188071884,False,1465896,187
2.87999993562698,0.119999997317791,0.683716081042216,127.553738910013,7890,13,189077616,0,189077616,False,1473786,188
2.71999993920326,0.119999997317791,0.681211797401021,127.946410386965,7856,13,190083348,0,190083348,False,1481642,189
2.59999994188547,0.119999997317791,0.675654030738148,127.44371280233,7897,13,191089080,0,191089080,False,1489539,190
2.67999994009733,0.119999997317791,0.671723242580913,128.352055144243,7834,13,192094812,0,192094812,False,1497373,191
2.43999994546175,0.119999997317791,0.675158927842763,128.394484871697,7833,13,193100544,0,193100544,False,1505206,192
2.79999993741512,0.119999997317791,0.675331441265544,128.701945226517,7814,13,194106276,0,194106276,False,1513020,193
2.67999994009733,0.119999997317791,0.682461364766397,129.50605046344,7768,13,195112008,0,195112008,False,1520788,194
2.2399999499321,0.119999997317791,0.664693217274511,127.253510436433,7905,13,196117740,0,196117740,False,1528693,195
2.55999994277954,0.119999997317791,0.688898472722869,127.760513276585,7871,13,197123472,0,197123472,False,1536564,196
2.83999993652105,0.119999997317791,0.678478104559543,130.548889754577,7701,13,198129204,0,198129204,False,1544265,197
2.67999994009733,0.119999997317791,0.677601783505431,125.625405945541,8006,13,199134936,0,199134936,False,1552271,198
2.55999994277954,0.119999997317791,0.678098612194611,127.895017793594,7868,13,200140668,0,200140668,True,1560139,199
