episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration
1.75999996066093,0.03999999910593,0.279179763874788,91.9462988505747,10875,6,1000128,0,1000128,False,10875,1
1.8399999588728,0.03999999910593,0.235840413302787,93.4330561524806,10703,6,2000256,0,2000256,False,21578,2
1.79999995976686,0.03999999910593,0.241147980026394,93.4131064784519,10697,6,3000384,0,3000384,False,32275,3
1.59999996423721,0.03999999910593,0.206636176102009,91.5631973660143,10934,6,4000512,0,4000512,False,43209,4
1.719999961555,0.03999999910593,0.187347078484774,88.1312356777719,11346,6,5000640,0,5000640,False,54555,5
1.27999997138977,0.03999999910593,0.188591877059196,87.331383675251,11455,6,6000768,0,6000768,False,66010,6
1.35999996960163,0.03999999910593,0.191288962449402,87.4796847635727,11420,6,7000896,0,7000896,False,77430,7
1.63999996334314,0.03999999910593,0.341851335759694,98.085212786821,10198,6,8001024,0,8001024,False,87628,8
1.55999996513128,0.03999999910593,0.384742877071819,99.9424862705941,10015,6,9001152,0,9001152,False,97643,9
2.07999995350838,0.03999999910593,0.437931733632515,102.804790296053,9728,6,10001280,0,10001280,False,107371,10
1.99999995529652,0.03999999910593,0.468557160279806,108.471902798872,9218,6,11001408,0,11001408,False,116589,11
1.95999995619059,0.03999999910593,0.432993784458364,107.033490263214,9346,6,12001536,0,12001536,False,125935,12
1.99999995529652,0.03999999910593,0.427254168874262,108.514543086607,9214,6,13001664,0,13001664,False,135149,13
1.87999995797873,0.03999999910593,0.389047307238764,106.133884998939,9426,6,14001792,0,14001792,False,144575,14
1.8399999588728,0.03999999910593,0.384655532694534,107.001925545571,9348,6,15001920,0,15001920,False,153923,15
1.79999995976686,0.03999999910593,0.307644534869056,99.4980595084088,10049,6,16002048,0,16002048,False,163972,16
1.91999995708466,0.03999999910593,0.420179247970618,106.731434058899,9372,6,17002176,0,17002176,False,173344,17
1.87999995797873,0.03999999910593,0.373090975016225,102.125293577045,9793,6,18002304,0,18002304,False,183137,18
1.87999995797873,0.03999999910593,0.35113796203776,102.438389839189,9763,6,19002432,0,19002432,False,192900,19
2.2399999499321,0.03999999910593,0.40772272013484,108.633094306823,9204,6,20002560,0,20002560,False,202104,20
1.75999996066093,0.03999999910593,0.393101857546509,104.319257637368,9591,6,21002688,0,21002688,False,211695,21
1.95999995619059,0.03999999910593,0.377785021129577,101.981337956353,9806,6,22002816,0,22002816,False,221501,22
2.15999995172024,0.03999999910593,0.394340220578027,107.212027012542,9329,6,23002944,0,23002944,False,230830,23
2.03999995440245,0.03999999910593,0.392674596952038,107.270679111683,9321,6,24003072,0,24003072,False,240151,24
1.87999995797873,0.03999999910593,0.403291857014432,106.355236576289,9405,6,25003200,0,25003200,False,249556,25
1.99999995529652,0.03999999910593,0.386078259480387,104.087323064113,9608,6,26003328,0,26003328,False,259164,26
1.67999996244907,0.03999999910593,0.349218402962923,108.58402084238,9212,6,27003456,0,27003456,False,268376,27
2.11999995261431,0.03999999910593,0.382625137584339,106.277075140823,9409,6,28003584,0,28003584,False,277785,28
2.15999995172024,0.03999999910593,0.403512786988007,106.204523733673,9417,6,29003712,0,29003712,False,287202,29
1.87999995797873,0.03999999910593,0.364118018998954,107.722700839974,9286,6,30003840,0,30003840,False,296488,30
1.59999996423721,0.03999999910593,0.339764409080876,102.427122810612,9763,6,31003968,0,31003968,False,306251,31
1.95999995619059,0.03999999910593,0.378783717443588,107.048929336188,9340,6,32004096,0,32004096,False,315591,32
2.03999995440245,0.03999999910593,0.401094453575557,108.608469055375,9210,6,33004224,0,33004224,False,324801,33
1.75999996066093,0.03999999910593,0.370297103711579,103.886245584874,9626,6,34004352,0,34004352,False,334427,34
2.15999995172024,0.03999999910593,0.38297843547084,109.439982492614,9139,6,35004480,0,35004480,False,343566,35
1.8399999588728,0.03999999910593,0.339574974784769,100.737939369524,9929,6,36004608,0,36004608,False,353495,36
1.95999995619059,0.03999999910593,0.3722486550615,104.86780584967,9539,6,37004736,0,37004736,False,363034,37
1.87999995797873,0.03999999910593,0.362294470429695,102.255828220859,9780,6,38004864,0,38004864,False,372814,38
1.87999995797873,0.03999999910593,0.333228435543182,102.128831221904,9788,6,39004992,0,39004992,False,382602,39
2.11999995261431,0.03999999910593,0.38417624074131,107.52896292316,9305,6,40005120,0,40005120,False,391907,40
2.11999995261431,0.03999999910593,0.411880099785588,108.99825613079,9175,6,41005248,0,41005248,False,401082,41
2.43999994546175,0.03999999910593,0.399412944385197,106.378283526534,9403,6,42005376,0,42005376,False,410485,42
1.47999996691942,0.03999999910593,0.301526356805073,100.805726383708,9919,6,43005504,0,43005504,False,420404,43
1.47999996691942,0.03999999910593,0.302822983569062,99.6556429923299,10039,6,44005632,0,44005632,False,430443,44
1.59999996423721,0.03999999910593,0.301200706562666,99.0374479889043,10094,6,45005760,0,45005760,False,440537,45
1.95999995619059,0.03999999910593,0.306414627297441,101.701117886179,9840,6,46005888,0,46005888,False,450377,46
1.59999996423721,0.03999999910593,0.310828275880729,100.976868686869,9900,6,47006016,0,47006016,False,460277,47
1.59999996423721,0.03999999910593,0.306239896224472,101.011308562197,9904,6,48006144,0,48006144,False,470181,48
1.51999996602535,0.03999999910593,0.300992306340082,99.8332834181891,10017,6,49006272,0,49006272,False,480198,49
1.79999995976686,0.03999999910593,0.336788197293875,99.6219366407651,10038,6,50006400,0,50006400,False,490236,50
