episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration
1.51999996602535,0.03999999910593,0.312279360640585,99.9267560536322,9994,22,1000384,0,1000384,False,9994,1
1.39999996870756,0.03999999910593,0.222431367577291,89.2186274509804,11220,22,2000768,0,2000768,False,21214,2
1.63999996334314,0.03999999910593,0.271334997514288,89.4463135289907,11176,22,3001152,0,3001152,False,32390,3
1.75999996066093,0.03999999910593,0.296058254647944,91.1102412380519,10985,22,4001536,0,4001536,False,43375,4
1.719999961555,0.03999999910593,0.330106071396575,92.2715616640531,10841,22,5001920,0,5001920,False,54216,5
1.99999995529652,0.03999999910593,0.368426861703083,95.3396855645545,10495,22,6002304,0,6002304,False,64711,6
2.35999994724989,0.03999999910593,0.427570880786096,99.1926432678961,10086,22,7002688,0,7002688,False,74797,7
2.27999994903803,0.03999999910593,0.48166716667797,102.135764633773,9789,22,8003072,0,8003072,False,84586,8
2.15999995172024,0.03999999910593,0.51592800465382,106.53018847833,9391,22,9003456,0,9003456,False,93977,9
2.39999994635582,0.03999999910593,0.543573669688847,112.720707525913,8876,22,10003840,0,10003840,False,102853,10
2.27999994903803,0.03999999910593,0.561747780063383,113.265225266018,8834,22,11004224,0,11004224,False,111687,11
2.2399999499321,0.03999999910593,0.526974051621788,110.848703170029,9022,22,12004608,0,12004608,False,120709,12
2.2399999499321,0.03999999910593,0.506856061790584,110.140623279375,9081,22,13004992,0,13004992,False,129790,13
2.2399999499321,0.03999999910593,0.504940648054356,109.944945054945,9100,22,14005376,0,14005376,False,138890,14
1.99999995529652,0.03999999910593,0.500340245113475,110.581418471056,9052,22,15005760,0,15005760,False,147942,15
2.27999994903803,0.03999999910593,0.498464555787583,109.341754155731,9144,22,16006144,0,16006144,False,157086,16
2.27999994903803,0.03999999910593,0.513673911219515,111.079520213239,9004,22,17006528,0,17006528,False,166090,17
2.07999995350838,0.03999999910593,0.52197143632759,113.412417856334,8826,22,18006912,0,18006912,False,174916,18
2.43999994546175,0.03999999910593,0.517685637631558,113.883940774487,8780,22,19007296,0,19007296,False,183696,19
2.31999994814396,0.03999999910593,0.52919130523385,112.578562591385,8891,22,20007680,0,20007680,False,192587,20
2.47999994456768,0.03999999910593,0.541497117632532,114.806888633754,8710,22,21008064,0,21008064,False,201297,21
2.31999994814396,0.03999999910593,0.548142492789512,112.0706923594,8926,22,22008448,0,22008448,False,210223,22
2.6399999409914,0.03999999910593,0.594005006443283,119.585753555635,8367,22,23008832,0,23008832,False,218590,23
2.31999994814396,0.03999999910593,0.62139676641373,118.42743844697,8448,22,24009216,0,24009216,False,227038,24
2.51999994367361,0.03999999910593,0.624079803336461,120.277557398726,8319,22,25009600,0,25009600,False,235357,25
2.2399999499321,0.03999999910593,0.639491818737097,121.014156079855,8265,22,26009984,0,26009984,False,243622,26
2.2399999499321,0.03999999910593,0.61407282607445,118.951559152583,8402,22,27010368,0,27010368,False,252024,27
2.55999994277954,0.03999999910593,0.671306697815005,123.819878847818,8089,22,28010752,0,28010752,False,260113,28
2.35999994724989,0.03999999910593,0.685147097370423,122.128921987547,8191,22,29011136,0,29011136,False,268304,29
2.39999994635582,0.03999999910593,0.684889037039214,122.601324016182,8157,22,30011520,0,30011520,False,276461,30
2.55999994277954,0.03999999910593,0.703790962824629,123.217771752527,8114,22,31011904,0,31011904,False,284575,31
2.51999994367361,0.03999999910593,0.729921810214322,124.108698349671,8059,22,32012288,0,32012288,False,292634,32
2.43999994546175,0.03999999910593,0.727966663016825,126.35630443014,7923,22,33012672,0,33012672,False,300557,33
2.51999994367361,0.03999999910593,0.774664070370273,129.013281753707,7755,22,34013056,0,34013056,False,308312,34
2.43999994546175,0.03999999910593,0.775973649541746,131.690585911784,7595,22,35013440,0,35013440,False,315907,35
2.55999994277954,0.03999999910593,0.782243530693422,129.659058487874,7711,22,36013824,0,36013824,False,323618,36
2.51999994367361,0.03999999910593,0.820007952974702,132.890660289624,7527,22,37014208,0,37014208,False,331145,37
2.35999994724989,0.03999999910593,0.822187273483612,133.220860530172,7507,22,38014592,0,38014592,False,338652,38
2.35999994724989,0.03999999910593,0.839366159667465,133.27310252996,7510,22,39014976,0,39014976,False,346162,39
2.47999994456768,0.03999999910593,0.837083750923228,130.960994764398,7640,22,40015360,0,40015360,False,353802,40
2.67999994009733,0.03999999910593,0.844161107451435,130.409333854778,7671,22,41015744,0,41015744,False,361473,41
2.6399999409914,0.03999999910593,0.823950763982623,133.816370201953,7477,22,42016128,0,42016128,False,368950,42
2.67999994009733,0.03999999910593,0.841659162164994,132.192998678996,7570,22,43016512,0,43016512,False,376520,43
2.71999993920326,0.03999999910593,0.846365068894932,133.047897817988,7516,22,44016896,0,44016896,False,384036,44
2.79999993741512,0.03999999910593,0.844480152614215,133.996784565916,7464,22,45017280,0,45017280,False,391500,45
2.55999994277954,0.03999999910593,0.896515649866883,136.928972218421,7307,22,46017664,0,46017664,False,398807,46
2.67999994009733,0.03999999910593,0.898390723369329,133.147626014098,7519,22,47018048,0,47018048,False,406326,47
2.6399999409914,0.03999999910593,0.916263319783259,138.59902979903,7215,22,48018432,0,48018432,False,413541,48
2.59999994188547,0.03999999910593,0.874003498256408,135.251657421188,7391,22,49018816,0,49018816,False,420932,49
2.47999994456768,0.03999999910593,0.88160299266688,134.565492200108,7436,22,50019200,0,50019200,False,428368,50
2.59999994188547,0.03999999910593,0.894461268583301,135.358283703303,7388,22,51019584,0,51019584,False,435756,51
2.75999993830919,0.03999999910593,0.939549692326235,139.915536288631,7151,22,52019968,0,52019968,False,442907,52
2.6399999409914,0.03999999910593,0.933467177595016,137.705405033696,7271,22,53020352,0,53020352,False,450178,53
2.55999994277954,0.03999999910593,0.938205570905949,139.107942690221,7189,22,54020736,0,54020736,False,457367,54
2.71999993920326,0.03999999910593,0.952078911459789,139.005280711506,7196,22,55021120,0,55021120,False,464563,55
2.51999994367361,0.03999999910593,0.960994296701921,142.138210227273,7040,22,56021504,0,56021504,False,471603,56
2.59999994188547,0.03999999910593,0.922325048254952,137.733195592287,7260,22,57021888,0,57021888,False,478863,57
2.6399999409914,0.03999999910593,0.955386097902543,139.816785365172,7161,22,58022272,0,58022272,False,486024,58
2.6399999409914,0.03999999910593,0.948033741090132,138.349522623495,7227,22,59022656,0,59022656,False,493251,59
2.71999993920326,0.03999999910593,0.980988399423101,141.261084439424,7082,22,60023040,0,60023040,False,500333,60
2.71999993920326,0.03999999910593,0.994543382505285,140.915445321308,7096,22,61023424,0,61023424,False,507429,61
2.83999993652105,0.03999999910593,1.02225273226752,143.212251323887,6987,22,62023808,0,62023808,False,514416,62
2.75999993830919,0.03999999910593,0.991554899377677,142.74607703281,7010,22,63024192,0,63024192,False,521426,63
2.71999993920326,0.03999999910593,0.991411296475253,140.486448532509,7121,22,64024576,0,64024576,False,528547,64
2.71999993920326,0.03999999910593,1.00317025972684,141.830143201475,7053,22,65024960,0,65024960,False,535600,65
2.71999993920326,0.03999999910593,0.997100190932689,142.243781094527,7035,22,66025344,0,66025344,False,542635,66
2.6399999409914,0.03999999910593,1.02588806889171,143.394117647059,6970,22,67025728,0,67025728,False,549605,67
2.59999994188547,0.03999999910593,0.993173096235158,143.985753345805,6949,22,68026112,0,68026112,False,556554,68
2.71999993920326,0.03999999910593,1.0341756897227,144.787234042553,6909,22,69026496,0,69026496,False,563463,69
2.71999993920326,0.03999999910593,1.02189112772919,144.406525191281,6927,22,70026880,0,70026880,False,570390,70
2.55999994277954,0.03999999910593,0.901211757885792,141.771942242356,7064,22,71027264,0,71027264,False,577454,71
2.67999994009733,0.03999999910593,1.02707895497563,145.207171893147,6888,22,72027648,0,72027648,False,584342,72
